time,latitude,longitude,depth,Temperature,CTD_Salinity,Salinity,Sigma_theta,Oxygen_1,CO2,Alkalinity,TOC,POC,PON,TN,NO3_plus_NO2,NO2,PO4,Silicate,Bact_Enum
2018-07-18T09:33:00Z,31.665,-64.167,601.2,12.591,35.632,35.633,26.985,156.7,2173.9,2350.6,48.8,5.45,1.23,20.4,17.38,0.0,1.04,8.24,1.9
2018-07-18T09:33:00Z,31.665,-64.167,701.4,10.0,35.307,35.307,27.21,146.3,2187.2,2333.1,45.5,5.84,0.74,26.4,22.25,0.0,1.39,12.5,1.1
2018-07-18T09:33:00Z,31.665,-64.167,800.4,8.652,35.198,35.197,27.347,156.4,2189.7,2329.7,46.1,6.69,0.78,26.4,22.97,0.0,1.41,13.92,0.9
2018-07-18T09:33:00Z,31.665,-64.167,899.7,7.398,35.136,35.136,27.487,176.9,2200.0,2339.2,45.9,6.5,0.86,26.3,22.27,0.0,1.43,14.3,0.8
2018-07-18T09:33:00Z,31.665,-64.167,1000.4,6.347,35.101,35.102,27.604,199.6,2181.4,2325.0,45.8,2.88,0.74,25.2,21.14,0.0,1.34,14.28,0.9
2018-07-21T14:01:00Z,31.653,-64.148,9.4,27.035,36.501,36.502,23.84,203.4,2062.6,2395.1,69.6,24.34,3.39,3.3,0.0,0.0,0.0,0.86,3.7
2018-07-21T14:01:00Z,31.653,-64.148,199.9,19.131,36.643,36.643,26.257,207.6,2113.5,2407.4,55.0,14.29,1.54,5.3,2.28,0.0,0.06,1.13,2.1
2018-08-13T17:19:00Z,31.665,-64.166,600.9,12.985,35.685,35.683,26.949,158.4,2171.9,2350.1,48.1,3.73,0.42,18.9,16.73,0.0,0.83,7.56,0.8
2018-08-13T17:19:00Z,31.665,-64.166,700.4,10.749,35.39,35.392,27.145,146.4,2186.4,2335.3,47.7,6.48,0.62,18.3,21.38,0.0,1.19,11.43,0.8
2018-08-13T17:19:00Z,31.665,-64.166,801.4,8.751,35.203,35.209,27.335,153.7,2190.9,2326.6,44.5,4.73,0.42,18.3,23.38,0.0,1.43,14.02,0.7
2018-08-13T17:19:00Z,31.665,-64.166,1001.2,6.234,35.099,35.099,27.616,202.9,2185.8,2326.7,44.7,5.4,0.42,21.2,21.04,0.0,1.33,14.1,0.4
2018-09-11T17:08:00Z,31.666,-64.164,601.4,14.575,35.921,35.928,26.8,171.5,2155.5,2360.1,48.0,5.76,0.55,17.2,12.72,0.0,0.5,5.13,1.3
2018-09-11T17:08:00Z,31.666,-64.164,699.9,12.156,35.568,35.571,27.024,155.4,2172.4,2342.3,48.9,5.25,0.79,21.3,18.28,0.0,0.73,8.84,1.1
2018-09-11T17:08:00Z,31.666,-64.164,799.2,9.845,35.287,35.286,27.224,144.8,2187.6,2329.1,46.2,4.3,0.51,27.5,22.9,0.0,0.99,13.06,1.0
2018-09-11T17:08:00Z,31.666,-64.164,900.9,8.334,35.209,35.208,27.407,165.7,2185.8,2326.1,46.9,5.02,0.51,26.7,22.55,0.0,0.94,13.84,0.8
2018-09-11T17:08:00Z,31.666,-64.164,1001.3,7.019,35.123,35.125,27.531,186.1,2183.7,2323.2,45.8,4.53,0.42,24.2,21.81,0.0,1.06,14.11,0.9
2018-09-12T15:57:00Z,31.716,-64.13,39.1,25.653,36.66,36.603,24.399,222.0,2061.2,2394.9,72.8,35.39,4.73,5.8,0.0,0.0,0.0,0.79,5.0
2018-10-18T16:30:00Z,31.666,-64.165,697.4,13.655,35.778,35.778,26.887,175.8,2155.5,2358.0,44.2,4.66,0.64,16.2,13.71,0.0,0.8,5.94,0.9
2018-10-18T16:30:00Z,31.666,-64.165,798.0,11.252,35.469,35.469,27.119,158.3,2174.2,2342.8,45.3,4.18,0.18,21.4,19.13,0.0,1.17,9.85,0.8
2018-10-18T16:30:00Z,31.666,-64.165,895.7,9.399,35.278,35.28,27.293,155.5,2182.5,2333.2,44.2,4.54,0.13,25.1,22.12,0.0,1.38,12.73,0.5
2018-10-18T16:30:00Z,31.666,-64.165,998.2,7.674,35.17,35.168,27.475,173.9,2186.6,2332.8,45.7,5.24,0.56,25.0,22.38,0.0,1.43,14.29,0.5
2018-10-21T14:54:00Z,31.677,-64.104,77.3,22.58,36.8,36.801,25.429,234.1,2075.2,2419.1,66.3,42.33,6.11,6.2,0.0,0.0,0.0,0.76,5.5
2018-10-21T14:54:00Z,31.677,-64.104,159.4,20.023,36.715,36.714,26.076,202.9,2106.7,2413.4,53.4,15.2,1.89,6.5,0.74,0.029,0.0,0.87,3.1
2018-11-06T18:32:00Z,31.661,-64.166,598.3,14.805,35.953,35.957,26.775,173.1,2158.6,2375.9,51.7,10.04,1.29,12.8,12.45,0.0,0.71,4.85,1.6
2018-11-06T18:32:00Z,31.661,-64.166,696.6,12.599,35.63,35.629,26.985,156.9,2168.8,2347.5,50.7,9.82,1.02,22.7,17.8,0.0,1.06,8.14,1.9
2018-11-06T18:32:00Z,31.661,-64.166,797.0,10.261,35.339,35.339,27.193,147.1,2190.8,2343.1,48.3,5.52,0.34,25.1,22.38,0.0,1.39,12.06,1.6
2018-11-06T18:32:00Z,31.661,-64.166,898.2,8.247,35.179,35.178,27.396,163.4,2188.6,2328.2,51.6,5.77,0.59,26.7,23.25,0.0,1.48,13.9,1.1
2018-11-06T18:32:00Z,31.661,-64.166,997.9,6.829,35.128,35.13,27.561,192.8,2182.5,2327.0,48.8,5.17,0.56,24.3,21.74,0.0,1.4,13.77,0.8
2018-12-14T18:05:00Z,31.668,-64.167,610.0,13.96,35.824,35.829,26.857,169.3,2155.1,2362.9,51.1,5.69,1.29,15.4,13.96,0.0,0.81,5.89,1.0
2018-12-14T18:05:00Z,31.668,-64.167,700.7,12.11,35.557,35.56,27.024,158.0,2171.2,2347.2,49.7,5.42,1.21,20.1,18.25,0.0,0.78,8.76,0.9
2018-12-14T18:05:00Z,31.668,-64.167,810.5,9.331,35.242,35.243,27.273,150.1,2185.2,2333.5,48.8,6.5,0.47,23.3,23.16,0.0,0.9,13.48,0.8
2018-12-14T18:05:00Z,31.668,-64.167,895.2,7.957,35.168,35.167,27.431,170.4,2185.8,2326.9,48.9,6.74,1.0,26.1,22.49,0.0,1.42,13.82,1.0
2018-12-14T18:05:00Z,31.668,-64.167,1007.2,6.527,35.124,35.122,27.598,201.9,2169.1,2330.3,48.9,8.48,1.29,20.3,20.72,0.0,1.32,13.38,0.9
2018-12-15T17:00:00Z,31.686,-64.19,80.7,22.156,36.795,36.795,25.546,214.9,2078.2,2409.2,65.1,20.93,3.81,3.5,0.0,0.0,0.0,0.76,3.4
2019-01-11T18:59:00Z,31.668,-64.169,605.6,14.915,35.979,35.979,26.771,177.8,2145.9,2365.7,46.0,4.73,1.56,14.3,11.55,0.0,0.65,6.44,1.1
2019-01-11T18:59:00Z,31.668,-64.169,697.9,13.17,35.712,35.713,26.935,168.2,2159.1,2352.0,44.9,3.77,1.39,17.0,15.2,0.0,0.62,10.16,1.0
2019-01-12T17:10:00Z,31.651,-64.236,159.0,19.538,36.668,36.672,26.168,201.6,2108.5,2392.8,52.9,7.83,1.6,5.5,2.11,0.0,0.07,1.05,2.5
2019-02-17T19:00:00Z,31.664,-64.17,704.8,11.997,35.552,35.554,27.042,158.7,2169.2,2346.0,45.5,7.2,0.57,18.2,18.09,0.0,1.09,8.66,0.8
2019-02-17T19:00:00Z,31.664,-64.17,806.5,9.746,35.296,35.298,27.247,154.5,2182.1,2331.5,45.2,5.53,0.0,26.0,21.73,0.0,1.37,12.15,0.8
2019-02-17T19:00:00Z,31.664,-64.17,1009.6,6.661,35.127,35.126,27.583,199.0,2179.9,2327.6,45.4,5.38,0.56,26.7,20.68,0.0,1.33,13.31,0.6
2019-03-13T11:21:00Z,31.67,-64.173,700.3,12.958,35.677,35.677,26.951,162.7,2169.6,2353.8,43.2,6.11,0.37,16.3,16.1,0.0,1.0,7.38,1.2
2019-03-13T11:21:00Z,31.67,-64.173,802.3,10.514,35.363,35.363,27.168,149.3,2183.9,2332.2,44.6,7.44,0.73,23.8,21.34,0.0,1.34,11.86,1.0
2019-03-13T11:21:00Z,31.67,-64.173,902.4,8.392,35.182,35.182,27.376,161.4,2188.7,2327.6,44.3,6.14,0.54,23.7,22.89,0.0,1.46,14.17,0.9
2019-03-13T11:21:00Z,31.67,-64.173,1000.2,6.934,35.143,35.143,27.558,192.3,2182.7,2324.3,43.8,4.85,0.69,21.7,21.13,0.0,1.35,13.74,0.7
2019-04-10T16:45:00Z,31.668,-64.165,600.8,14.218,35.861,35.862,26.83,168.8,2156.8,2353.1,40.5,8.05,1.88,16.1,13.73,0.0,0.78,5.62,0.8
2019-04-10T16:45:00Z,31.668,-64.165,703.4,11.732,35.517,35.519,27.064,154.0,2173.6,2336.3,41.0,6.59,1.74,19.9,19.0,0.0,1.13,9.41,0.7
2019-04-10T16:45:00Z,31.668,-64.165,800.5,9.558,35.292,35.293,27.275,156.3,2184.1,2326.4,45.5,4.05,1.23,23.2,21.31,0.0,1.3,12.09,0.6
2019-04-10T16:45:00Z,31.668,-64.165,906.3,8.018,35.191,35.192,27.44,170.6,2188.2,2323.2,42.2,7.0,1.36,23.5,22.19,0.0,1.38,13.8,0.7
2019-04-10T16:45:00Z,31.668,-64.165,999.6,6.929,35.151,35.151,27.565,191.2,2185.7,2322.1,47.6,6.43,1.44,22.5,21.13,0.0,1.33,13.84,0.3
2019-04-22T16:32:00Z,31.688,-64.197,141.4,19.548,36.679,36.679,26.173,208.8,2103.5,2396.2,53.1,13.5,1.45,5.4,1.69,0.0,0.05,1.01,2.7
2019-05-13T15:59:00Z,31.667,-64.162,601.1,14.871,35.978,35.977,26.78,171.9,2150.7,2358.8,47.5,4.25,0.75,14.7,12.14,0.0,0.65,4.73,1.0
2019-05-13T15:59:00Z,31.667,-64.162,699.9,12.971,35.686,35.689,26.956,161.1,2164.7,2343.2,45.3,2.88,1.4,18.3,16.28,0.0,0.93,7.36,0.7
2019-05-13T15:59:00Z,31.667,-64.162,800.2,10.602,35.384,35.384,27.169,149.6,2181.8,2334.3,43.7,4.83,0.95,21.4,21.05,0.0,1.26,11.4,0.7
2019-05-13T15:59:00Z,31.667,-64.162,900.2,8.489,35.201,35.201,27.376,159.4,2186.6,2323.3,42.7,2.46,0.15,24.9,22.93,0.0,1.42,14.11,0.8
2019-05-13T15:59:00Z,31.667,-64.162,1000.6,7.187,35.141,35.143,27.522,180.3,2183.3,2321.1,43.0,3.24,0.15,24.8,22.21,0.0,1.4,14.76,0.8
2019-05-14T16:23:00Z,31.747,-64.17,160.9,20.015,36.71,36.709,26.075,206.8,2102.9,2396.4,55.4,12.66,2.84,4.4,0.9,0.039,0.0,0.83,2.7
2019-06-07T17:08:00Z,31.667,-64.168,599.7,16.839,36.292,36.293,26.573,177.3,2143.3,2374.2,49.3,6.93,0.69,11.2,8.57,0.0,0.45,3.05,1.0
2019-06-07T17:08:00Z,31.667,-64.168,700.6,14.902,35.975,35.976,26.775,175.4,2155.3,2357.3,48.1,3.82,0.41,14.7,11.87,0.0,0.66,4.56,0.8
2019-06-07T17:08:00Z,31.667,-64.168,799.2,12.496,35.618,35.62,27.0,158.5,2170.7,2345.2,46.3,4.41,0.67,21.0,17.44,0.0,1.04,8.13,0.8
2019-06-07T17:08:00Z,31.667,-64.168,899.6,9.818,35.277,35.278,27.222,143.5,2191.3,2331.0,45.7,3.21,1.31,26.0,23.32,0.0,1.43,13.34,0.9
2019-06-07T17:08:00Z,31.667,-64.168,999.4,7.77,35.159,35.158,27.453,173.4,2190.1,2331.0,47.8,4.77,0.0,24.3,22.31,0.0,1.39,13.94,0.8
2019-06-08T16:10:00Z,31.641,-64.241,10.0,23.785,36.866,36.866,25.122,213.2,2084.3,2406.2,66.1,23.63,3.91,3.4,0.0,0.0,0.0,0.75,4.2
2019-06-08T16:10:00Z,31.641,-64.241,139.7,19.995,36.677,36.676,26.054,214.4,2099.6,2398.7,53.5,14.84,2.51,4.4,0.87,0.127,0.0,0.71,3.8
2019-07-15T14:04:00Z,31.667,-64.169,600.2,16.531,36.24,36.238,26.606,176.1,2144.8,2388.3,48.4,0.76,0.26,10.3,9.21,0.0,0.48,3.25,1.0
2019-07-15T14:04:00Z,31.667,-64.169,700.3,14.33,35.88,35.878,26.825,165.9,2156.7,2360.4,51.6,0.5,0.38,15.8,13.71,0.0,0.77,5.6,1.1
2019-07-15T14:04:00Z,31.667,-64.169,800.1,11.578,35.498,35.493,27.081,155.0,2175.6,2341.3,48.3,0.0,0.0,21.2,18.25,0.0,1.1,9.2,0.8
2019-07-15T14:04:00Z,31.667,-64.169,899.4,9.519,35.274,35.272,27.27,151.9,2191.1,2339.4,48.1,0.0,0.0,24.2,22.4,0.0,1.37,12.94,0.8
2019-07-15T14:04:00Z,31.667,-64.169,1000.2,7.586,35.133,35.133,27.459,173.2,2188.7,2321.2,46.1,0.0,0.1,22.4,22.55,0.0,1.41,14.32,1.0
2019-07-17T15:56:00Z,31.725,-64.2,9.8,27.654,36.777,36.777,23.847,201.7,2076.8,2409.5,74.6,20.97,3.16,3.8,0.0,0.0,0.0,0.7,3.0
2019-07-17T15:56:00Z,31.725,-64.2,100.0,19.876,36.686,36.686,26.09,217.3,2098.9,2409.3,57.0,24.74,4.54,4.4,0.2,0.029,0.0,0.74,3.7
2019-07-17T22:05:00Z,31.744,-64.23,499.9,18.356,36.551,36.552,26.398,199.0,2120.6,2397.5,48.2,3.7,0.5,6.6,4.23,0.0,0.18,1.66,1.0
2019-08-18T16:25:00Z,31.66,-64.166,601.1,16.971,36.318,36.321,26.562,178.1,2139.9,2381.5,43.5,4.72,1.1,9.3,8.35,0.0,0.25,2.94,1.2
2019-08-18T16:25:00Z,31.66,-64.166,701.6,14.503,35.9,35.914,26.803,169.2,2155.0,2359.1,43.1,3.47,0.86,14.1,13.08,0.0,0.41,5.27,1.3
2019-08-18T16:25:00Z,31.66,-64.166,802.2,11.734,35.496,35.505,27.051,144.0,2181.5,2348.5,43.8,5.36,0.98,20.1,20.3,0.0,0.99,10.26,1.1
2019-08-18T16:25:00Z,31.66,-64.166,899.7,9.625,35.241,35.243,27.226,139.2,2190.1,2327.1,41.8,6.89,1.78,24.8,24.21,0.0,1.03,14.19,1.0
2019-08-18T16:25:00Z,31.66,-64.166,1007.1,7.462,35.149,35.15,27.489,178.2,2184.2,2325.0,40.9,3.53,0.94,24.9,22.09,0.0,1.02,13.98,1.0
2019-10-22T16:10:00Z,31.663,-64.167,598.3,14.715,35.938,35.937,26.783,174.8,2147.2,2365.5,46.7,6.75,1.27,13.2,12.14,0.0,0.52,4.8,1.1
2019-10-22T16:10:00Z,31.663,-64.167,699.6,12.45,35.605,35.606,26.995,161.2,2162.5,2348.8,43.4,5.52,0.74,17.1,17.18,0.0,0.71,8.06,0.9
2019-10-22T16:10:00Z,31.663,-64.167,801.0,9.963,35.316,35.319,27.226,150.9,2175.3,2335.5,43.8,3.23,0.78,21.6,21.8,0.0,1.26,12.1,0.9
2019-10-22T16:10:00Z,31.663,-64.167,902.2,8.266,35.178,35.178,27.392,161.0,2187.6,2327.1,45.6,3.99,0.98,23.3,23.02,0.0,1.41,14.19,0.7
2019-10-22T16:10:00Z,31.663,-64.167,1002.5,6.924,35.118,35.118,27.54,184.8,2184.9,2327.0,45.5,2.67,0.98,23.4,22.23,0.0,1.38,14.75,0.4
2019-11-17T17:07:00Z,31.667,-64.161,599.2,15.17,36.015,36.014,26.743,168.8,2150.4,2369.8,46.7,2.51,1.5,12.7,12.11,0.0,0.7,4.66,1.3
2019-11-17T17:07:00Z,31.667,-64.161,701.0,12.868,35.658,35.658,26.954,153.1,2181.2,2360.7,47.7,3.74,0.89,18.5,17.43,0.0,1.05,8.01,1.3
2019-11-17T17:07:00Z,31.667,-64.161,801.0,10.466,35.357,35.357,27.172,151.9,2184.8,2338.5,45.8,3.31,0.52,22.0,21.07,0.0,1.32,11.36,1.3
2019-11-17T17:07:00Z,31.667,-64.161,899.8,8.459,35.201,35.201,27.381,165.0,2183.1,2341.8,45.7,2.94,0.89,21.9,22.23,0.0,1.43,13.38,1.4
2019-11-17T17:07:00Z,31.667,-64.161,1003.1,7.264,35.185,35.183,27.546,189.3,2183.8,2327.9,42.8,2.3,0.64,20.8,20.82,0.0,1.35,13.26,1.1
2019-12-11T16:27:00Z,31.664,-64.166,600.2,14.779,35.954,35.954,26.782,174.2,2148.6,2367.2,49.9,5.57,0.93,14.3,12.24,0.0,0.7,4.77,1.7
2019-12-11T16:27:00Z,31.664,-64.166,700.3,12.529,35.621,35.62,26.992,161.0,2104.1,2370.3,43.9,4.78,1.22,18.5,17.15,0.0,1.03,7.89,1.2
2019-12-11T16:27:00Z,31.664,-64.166,800.9,10.347,35.35,35.35,27.187,149.2,2173.0,2334.8,48.3,4.84,0.65,22.1,21.71,0.0,1.34,11.73,0.9
2019-12-11T16:27:00Z,31.664,-64.166,900.2,8.413,35.194,35.193,27.383,164.0,2177.1,2329.0,45.4,3.64,0.59,22.3,22.6,0.0,1.42,13.54,1.1
2019-12-11T16:27:00Z,31.664,-64.166,1000.6,7.003,35.146,35.146,27.552,190.4,2190.4,2351.5,40.5,4.07,0.72,22.0,21.28,0.0,1.36,13.6,1.2
2020-01-25T20:12:00Z,31.68,-64.165,602.5,14.832,35.96,35.964,26.774,169.5,2153.4,2364.6,64.2,5.54,0.69,12.6,12.52,0.0,0.7,4.92,1.3
2020-01-25T20:12:00Z,31.68,-64.165,702.0,12.826,35.659,35.66,26.964,159.9,2163.2,2362.7,45.3,3.48,0.82,16.8,16.83,0.0,1.02,7.7,1.3
2020-01-25T20:12:00Z,31.68,-64.165,801.0,10.493,35.364,35.368,27.173,149.5,2179.7,2334.9,47.7,3.03,0.49,22.4,21.41,0.0,1.33,11.52,1.1
2020-01-25T20:12:00Z,31.68,-64.165,902.1,8.448,35.192,35.193,27.376,159.2,2178.8,2327.9,41.9,4.72,0.67,22.8,23.21,0.0,1.48,14.13,0.9
2020-01-25T20:12:00Z,31.68,-64.165,1002.3,6.979,35.143,35.143,27.552,188.6,2183.2,2326.7,50.3,3.88,0.3,22.6,21.49,0.0,0.99,14.01,0.8
2020-01-26T18:53:00Z,31.67,-64.181,251.0,19.142,36.65,36.65,26.262,201.5,2119.8,2404.1,50.4,16.54,1.6,6.3,2.69,0.0,0.11,1.22,2.2
2020-02-27T19:18:00Z,31.665,-64.167,600.6,14.945,35.987,35.986,26.771,170.8,2153.1,2368.8,48.5,4.34,0.21,12.8,12.25,0.0,0.7,4.74,0.9
2020-02-27T19:18:00Z,31.665,-64.167,703.8,12.917,35.677,35.678,26.959,158.2,2160.9,2347.8,47.2,5.15,1.53,17.5,16.78,0.0,1.01,7.61,1.2
2020-02-27T19:18:00Z,31.665,-64.167,991.8,7.279,35.134,35.134,27.503,178.3,2177.2,2326.1,45.4,4.38,0.34,23.4,22.45,0.0,1.44,14.63,0.8
2020-02-28T18:13:00Z,31.704,-64.318,200.4,19.232,36.655,36.656,26.24,200.1,2118.3,2402.8,56.7,6.08,0.57,5.1,2.61,0.0,0.1,1.19,3.0
2020-09-24T23:45:00Z,31.661,-64.231,603.0,14.037,35.837,35.84,26.85,171.3,2158.3,2353.2,44.8,3.79,1.82,15.4,13.45,0.0,0.79,5.54,1.1
2020-09-24T23:45:00Z,31.661,-64.231,703.4,12.041,35.556,35.559,27.036,157.6,2170.2,2339.2,45.5,3.89,0.39,18.8,17.26,0.0,1.05,8.21,1.2
2020-09-24T23:45:00Z,31.661,-64.231,1001.1,6.242,35.097,35.094,27.614,205.6,2181.8,2320.3,43.7,2.71,1.01,21.1,20.36,0.0,1.32,13.39,1.0
2021-01-25T21:10:00Z,31.663,-64.158,302.4,18.674,36.608,36.608,26.352,210.1,2114.9,2404.4,52.5,2.77,0.94,5.5,2.93,0.0,0.11,1.41,1.9
2021-01-25T21:10:00Z,31.663,-64.158,400.7,18.423,36.582,36.582,26.4,214.0,2113.9,2401.8,51.7,4.12,0.97,5.6,3.77,0.0,0.15,1.57,1.6
2021-01-25T21:10:00Z,31.663,-64.158,499.6,17.968,36.502,36.502,26.457,213.0,2121.5,2398.1,56.5,2.74,0.78,5.4,5.33,0.0,0.25,2.14,1.8
2021-01-25T21:10:00Z,31.663,-64.158,602.8,16.859,36.305,36.304,26.579,212.9,2121.5,2386.7,54.3,2.85,0.57,7.7,5.49,0.0,0.26,2.14,1.6
2021-01-25T21:10:00Z,31.663,-64.158,705.3,16.301,36.265,36.266,26.684,223.0,2123.2,2385.5,56.5,2.93,0.76,6.4,9.52,0.0,0.51,3.66,1.2
2021-01-25T21:10:00Z,31.663,-64.158,796.9,15.308,36.049,36.051,26.746,194.2,2138.4,2374.0,51.9,2.67,0.57,10.6,16.84,0.0,0.98,7.63,1.0
2021-01-25T21:10:00Z,31.663,-64.158,898.6,12.515,35.612,35.617,26.995,164.5,2161.7,2348.3,49.2,3.11,0.12,18.5,21.56,0.0,1.33,12.18,1.1
2021-01-25T21:10:00Z,31.663,-64.158,1005.7,9.532,35.289,35.295,27.282,157.3,2176.0,2333.7,45.9,3.58,0.28,22.3,22.11,0.0,1.4,14.03,0.8
2021-09-13T18:07:00Z,31.63,-64.201,907.7,8.012,35.171,35.169,27.425,171.0,2190.3,2330.4,44.8,4.19,0.64,22.8,21.58,0.0,1.44,14.53,0.8
2022-05-24T21:18:00Z,31.675,-64.282,600.2,14.851,35.967,35.966,26.775,169.5,2158.2,2359.4,45.8,2.94,0.33,15.2,12.45,0.0,0.71,4.84,0.9
2022-05-24T21:18:00Z,31.675,-64.282,699.6,12.572,35.621,35.627,26.984,155.0,2173.8,2343.5,43.6,3.94,0.54,18.9,17.44,0.0,0.93,8.16,0.8
2022-05-24T21:18:00Z,31.675,-64.282,899.9,7.974,35.166,35.166,27.427,165.4,2191.1,2321.7,41.1,8.34,0.54,25.0,23.06,0.0,1.46,14.47,0.6
2022-05-24T21:18:00Z,31.675,-64.282,1002.3,6.829,35.141,35.142,27.571,193.5,2185.2,2321.9,43.4,4.68,0.98,22.7,21.0,0.0,1.34,13.7,0.6
2022-08-14T11:05:00Z,31.673,-64.164,800.8,10.198,35.328,35.327,27.196,148.7,2184.9,2327.9,40.0,3.66,0.58,22.1,22.04,0.0,1.35,12.06,0.6
2024-02-13T10:08:00Z,31.666,-64.166,303.1,18.729,36.61,36.609,26.34,207.0,2119.7,2393.4,51.0,12.79,0.83,7.2,2.87,0.0,0.12,1.19,1.1
2024-02-13T10:08:00Z,31.666,-64.166,400.4,18.395,36.559,36.559,26.39,201.1,2125.8,2390.2,49.3,10.35,0.54,7.1,4.02,0.0,0.19,1.57,1.1
2024-02-13T10:08:00Z,31.666,-64.166,699.3,13.111,35.699,35.701,26.938,158.1,2171.4,2342.9,47.5,4.33,0.14,17.8,16.59,0.0,0.99,7.24,1.3
2024-02-13T10:08:00Z,31.666,-64.166,801.3,10.728,35.396,35.394,27.156,148.8,2187.6,2325.4,46.1,4.89,0.05,23.4,21.4,0.0,1.3,11.12,1.0
2024-02-13T10:08:00Z,31.666,-64.166,906.8,8.533,35.201,35.2,27.37,159.7,2191.9,2321.9,43.4,7.74,0.57,24.6,23.31,0.0,1.47,13.78,0.8
2024-02-13T10:08:00Z,31.666,-64.166,1002.0,7.234,35.148,35.146,27.521,183.0,2188.3,2319.3,46.3,4.97,0.21,23.8,17.31,0.0,1.17,11.06,0.7
